date,geography_code,geography_name,age_detailed,sex,ethnicity_group,personal_and_community_development_learning,neighbourhood_learning_in_deprived_communities,family_english_maths_and_language,wider_family_learning,total,ach_total,ach_personal_and_community_development_learning,ach_neighbourhood_learning_in_deprived_communities,ach_family_english_maths_and_language,ach_wider_family_learning
2021/22,E08000032,Bradford,60+,Female,Asian/ Asian British,60,low,low,low,60,50,50,low,low,low
2021/22,E08000032,Bradford,60+,Female,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000032,Bradford,60+,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Female,Total,180,low,low,low,180,160,160,low,low,low
2021/22,E08000032,Bradford,60+,Female,White,110,low,low,low,110,90,90,low,low,low
2021/22,E08000032,Bradford,60+,Male,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000032,Bradford,60+,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Male,Total,70,low,low,low,70,70,60,low,low,low
2021/22,E08000032,Bradford,60+,Male,White,50,low,low,low,60,50,50,low,low,low
2021/22,E08000032,Bradford,60+,Total,Asian/ Asian British,70,low,low,low,70,60,60,low,low,low
2021/22,E08000032,Bradford,60+,Total,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000032,Bradford,60+,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,60+,Total,Total,240,low,low,10,250,230,220,low,low,10
2021/22,E08000032,Bradford,60+,Total,White,160,low,low,10,160,140,140,low,low,10
2021/22,E08000032,Bradford,Total,Female,Asian/ Asian British,810,10,30,210,1040,940,720,10,20,200
2021/22,E08000032,Bradford,Total,Female,Black/African/Caribbean/Black British,120,low,low,10,130,120,110,low,low,10
2021/22,E08000032,Bradford,Total,Female,Mixed/ Multiple Ethnic Group,30,low,low,10,40,40,30,low,low,10
2021/22,E08000032,Bradford,Total,Female,Not Provided,40,low,low,10,50,40,40,low,low,10
2021/22,E08000032,Bradford,Total,Female,Other Ethnic Group,80,low,10,10,90,90,70,low,10,10
2021/22,E08000032,Bradford,Total,Female,Total,1620,20,50,350,2020,1840,1450,20,40,340
2021/22,E08000032,Bradford,Total,Female,White,540,10,10,110,670,610,480,10,10,110
2021/22,E08000032,Bradford,Total,Male,Asian/ Asian British,210,low,10,90,300,300,210,low,10,90
2021/22,E08000032,Bradford,Total,Male,Black/African/Caribbean/Black British,60,low,low,10,70,70,60,low,low,10
2021/22,E08000032,Bradford,Total,Male,Mixed/ Multiple Ethnic Group,10,low,low,10,20,20,10,low,low,10
2021/22,E08000032,Bradford,Total,Male,Not Provided,20,low,low,low,20,20,20,low,low,low
2021/22,E08000032,Bradford,Total,Male,Other Ethnic Group,70,low,low,10,80,80,70,low,low,10
2021/22,E08000032,Bradford,Total,Male,Total,700,low,20,210,910,880,680,low,10,200
2021/22,E08000032,Bradford,Total,Male,White,320,low,10,90,410,400,310,low,low,90
2021/22,E08000032,Bradford,Total,Total,Asian/ Asian British,1020,10,40,290,1340,1240,930,10,30,280
2021/22,E08000032,Bradford,Total,Total,Black/African/Caribbean/Black British,180,low,low,20,200,190,170,low,low,20
2021/22,E08000032,Bradford,Total,Total,Mixed/ Multiple Ethnic Group,50,low,low,20,60,60,40,low,low,10
2021/22,E08000032,Bradford,Total,Total,Not Provided,60,low,low,10,70,70,60,low,low,10
2021/22,E08000032,Bradford,Total,Total,Other Ethnic Group,140,low,10,20,170,160,140,low,10,20
2021/22,E08000032,Bradford,Total,Total,Total,2310,20,70,560,2930,2720,2130,20,60,540
2021/22,E08000032,Bradford,Total,Total,White,860,10,20,200,1080,1000,790,10,20,200
2021/22,E08000032,Bradford,Under 19,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Female,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Female,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Male,Asian/ Asian British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Male,Total,10,low,low,10,20,20,10,low,low,10
2021/22,E08000032,Bradford,Under 19,Male,White,low,low,low,10,10,10,low,low,low,10
2021/22,E08000032,Bradford,Under 19,Total,Asian/ Asian British,10,low,low,10,10,10,10,low,low,10
2021/22,E08000032,Bradford,Under 19,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Under 19,Total,Total,10,low,low,10,20,20,10,low,low,10
2021/22,E08000032,Bradford,Under 19,Total,White,low,low,low,10,10,10,low,low,low,10
2021/22,E08000032,Bradford,Unknown,Female,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Female,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Female,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Male,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,Asian/ Asian British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,Total,low,low,low,low,low,low,low,low,low,low
2021/22,E08000032,Bradford,Unknown,Total,White,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Female,Asian/ Asian British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Female,Total,30,30,low,40,90,90,30,30,low,40
2021/22,E08000033,Calderdale,19-24,Female,White,20,20,low,30,80,80,20,20,low,30
2021/22,E08000033,Calderdale,19-24,Male,Asian/ Asian British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Male,Total,20,20,low,low,40,40,20,20,low,low
2021/22,E08000033,Calderdale,19-24,Male,White,10,20,low,low,30,30,10,10,low,low
2021/22,E08000033,Calderdale,19-24,Total,Asian/ Asian British,10,10,low,low,10,10,10,10,low,low
2021/22,E08000033,Calderdale,19-24,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Total,Mixed/ Multiple Ethnic Group,10,low,low,low,10,10,10,low,low,low
2021/22,E08000033,Calderdale,19-24,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,19-24,Total,Total,40,50,low,40,130,130,40,50,low,40
2021/22,E08000033,Calderdale,19-24,Total,White,30,40,low,40,110,100,30,40,low,40
2021/22,E08000033,Calderdale,25-34,Female,Asian/ Asian British,10,10,low,30,50,50,10,10,low,30
2021/22,E08000033,Calderdale,25-34,Female,Black/African/Caribbean/Black British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Female,Mixed/ Multiple Ethnic Group,low,low,low,10,10,10,low,low,low,10
2021/22,E08000033,Calderdale,25-34,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Female,Total,60,80,20,380,530,520,60,80,20,380
2021/22,E08000033,Calderdale,25-34,Female,White,50,60,20,350,460,450,40,60,20,350
2021/22,E08000033,Calderdale,25-34,Male,Asian/ Asian British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Male,Total,20,30,low,30,90,80,20,30,low,30
2021/22,E08000033,Calderdale,25-34,Male,White,10,30,low,30,70,70,10,30,low,30
2021/22,E08000033,Calderdale,25-34,Total,Asian/ Asian British,20,10,low,30,60,50,10,10,low,30
2021/22,E08000033,Calderdale,25-34,Total,Black/African/Caribbean/Black British,low,low,low,10,10,10,low,low,low,10
2021/22,E08000033,Calderdale,25-34,Total,Mixed/ Multiple Ethnic Group,low,low,low,10,10,10,low,low,low,10
2021/22,E08000033,Calderdale,25-34,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,25-34,Total,Total,80,110,20,420,620,600,70,110,20,420
2021/22,E08000033,Calderdale,25-34,Total,White,60,90,20,380,530,520,50,90,20,380
2021/22,E08000033,Calderdale,35-44,Female,Asian/ Asian British,10,20,low,50,70,70,10,20,low,50
2021/22,E08000033,Calderdale,35-44,Female,Black/African/Caribbean/Black British,low,10,low,10,10,10,low,10,low,10
2021/22,E08000033,Calderdale,35-44,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Female,Total,60,80,30,420,580,570,60,80,30,420
2021/22,E08000033,Calderdale,35-44,Female,White,50,50,30,370,480,480,50,50,30,370
2021/22,E08000033,Calderdale,35-44,Male,Asian/ Asian British,10,low,low,10,20,20,10,low,low,10
2021/22,E08000033,Calderdale,35-44,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Male,Total,20,20,low,60,100,100,20,20,low,60
2021/22,E08000033,Calderdale,35-44,Male,White,10,20,low,50,80,80,10,20,low,50
2021/22,E08000033,Calderdale,35-44,Total,Asian/ Asian British,20,20,low,50,90,80,10,20,low,50
2021/22,E08000033,Calderdale,35-44,Total,Black/African/Caribbean/Black British,low,10,low,10,20,20,low,10,low,10
2021/22,E08000033,Calderdale,35-44,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Total,Other Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,35-44,Total,Total,80,100,30,480,680,670,70,100,30,480
2021/22,E08000033,Calderdale,35-44,Total,White,60,70,30,420,560,560,60,70,30,420
2021/22,E08000033,Calderdale,45-59,Female,Asian/ Asian British,20,20,low,low,40,30,10,20,low,low
2021/22,E08000033,Calderdale,45-59,Female,Black/African/Caribbean/Black British,10,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Female,Total,170,60,low,100,340,320,150,60,low,100
2021/22,E08000033,Calderdale,45-59,Female,White,150,40,low,90,290,270,130,40,low,90
2021/22,E08000033,Calderdale,45-59,Male,Asian/ Asian British,10,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Male,Black/African/Caribbean/Black British,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Male,Total,50,30,low,20,100,90,40,30,low,20
2021/22,E08000033,Calderdale,45-59,Male,White,40,30,low,20,80,80,30,20,low,20
2021/22,E08000033,Calderdale,45-59,Total,Asian/ Asian British,20,20,low,low,40,40,20,20,low,low
2021/22,E08000033,Calderdale,45-59,Total,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000033,Calderdale,45-59,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,45-59,Total,Total,220,90,10,120,440,410,190,90,10,120
2021/22,E08000033,Calderdale,45-59,Total,White,190,70,low,110,370,350,170,60,low,110
2021/22,E08000033,Calderdale,60+,Female,Asian/ Asian British,low,low,low,low,10,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Female,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Female,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Female,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Female,Total,160,40,low,20,220,190,130,40,low,20
2021/22,E08000033,Calderdale,60+,Female,White,150,40,low,20,210,180,130,40,low,20
2021/22,E08000033,Calderdale,60+,Male,Asian/ Asian British,10,low,low,low,10,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Male,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Male,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Male,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Male,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Male,Total,60,10,low,10,70,70,50,10,low,10
2021/22,E08000033,Calderdale,60+,Male,White,50,10,low,10,70,70,50,10,low,10
2021/22,E08000033,Calderdale,60+,Total,Asian/ Asian British,10,low,low,low,10,10,10,low,low,low
2021/22,E08000033,Calderdale,60+,Total,Black/African/Caribbean/Black British,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Total,Mixed/ Multiple Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Total,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Total,Other Ethnic Group,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,60+,Total,Total,210,50,low,30,290,260,180,50,low,30
2021/22,E08000033,Calderdale,60+,Total,White,200,50,low,30,280,250,170,50,low,30
2021/22,E08000033,Calderdale,Total,Female,Asian/ Asian British,50,50,low,80,170,160,40,50,low,80
2021/22,E08000033,Calderdale,Total,Female,Black/African/Caribbean/Black British,10,10,low,10,30,30,10,10,low,10
2021/22,E08000033,Calderdale,Total,Female,Mixed/ Multiple Ethnic Group,low,10,low,10,30,30,low,10,low,10
2021/22,E08000033,Calderdale,Total,Female,Not Provided,low,low,low,low,low,low,low,low,low,low
2021/22,E08000033,Calderdale,Total,Female,Other Ethnic Group,low,low,low,low,10,10,low,low,low,low
2021/22,E08000033,Calderdale,Total,Female,Total,490,290,50,970,1760,1680,420,280,50,960
2021/22,E08000033,Calderdale,Total,Female,White,420,210,50,860,1510,1460,370,210,50,860
2021/22,E08000033,Calderdale,Total,Male,Asian/ Asian British,20,10,low,10,40,30,20,10,low,10
2021/22,E08000033,Calderdale,Total,Male,Black/African/Caribbean/Black British,10,low,low,low,10,10,10,low,low,low
